2026-02-01 00:01:47 | WARN | api | Slow response detected (1208ms) endpoint=/payments/refund (env=prod, region=eu-west-1, ip=64.227.100.165, request_id=1brwzyofn4icfk4g, trace_id=06fij5dng9nlvl1ntxq7eitl, ua="curl/8.4.0")
2026-02-06 02:04:30 | WARN | api | Elevated error rate observed window_s=60 rate=10.5% (env=prod, region=us-east-1, ip=250.28.102.10, request_id=tjtwchr173s3i50r, trace_id=96vl98ef4hyjcf0f1b7hnq78, ua="PostmanRuntime/7.36.0")
2026-02-06 02:04:55 | WARN | api | High memory usage warning mem=99% (env=prod, region=ap-southeast-1, ip=14.227.186.239, request_id=hu5n0vyarlbqiwgd, trace_id=oceh96ardgbwfit03mueo6kn, ua="PostmanRuntime/7.36.0")
2026-02-06 02:07:47 | WARN | api | Circuit breaker half-open dependency=redis (env=dev, region=us-east-1, ip=38.57.98.191, request_id=t8zsnx5sjv6uwwv2, trace_id=8fid2y8xlolgiul7sa1ubfwv, ua="curl/8.4.0")
2026-02-06 02:11:22 | WARN | api | Rate limit nearing threshold remaining=21 (env=staging, region=me-south-1, ip=133.209.112.72, request_id=eegrknrvgpy4l64f, trace_id=uaoz3tp1p2iz2zkjeb9zp57w, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 02:11:50 | WARN | api | Payment provider latency high (1823ms) (env=prod, region=ap-southeast-1, ip=183.5.234.172, request_id=943scajlk8grs5gn, trace_id=f9njobs4dr4ny5bph7z1tptm, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 02:17:50 | WARN | api | Circuit breaker half-open dependency=cdn-edge (env=prod, region=me-south-1, ip=99.229.48.65, request_id=nhjwh5b6vsgp7xu1, trace_id=6r6npeiz5aok63ka06u1k0je, ua="PostmanRuntime/7.36.0")
2026-02-06 02:19:20 | WARN | api | Payment provider latency high (170ms) (env=prod, region=ap-southeast-1, ip=214.7.80.28, request_id=ar7q2hfve6ooi3ry, trace_id=0vueran3a2u86gr3rz7ns45u, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 02:19:43 | WARN | api | Disk usage above 80% disk=80% (env=prod, region=us-east-1, ip=15.173.203.69, request_id=778dzcavbf31c3c6, trace_id=6r60e6msncsmbaj9sw8jfcjz, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 02:22:44 | WARN | api | Temporary network jitter detected rtt_ms=667 (env=dev, region=ap-southeast-1, ip=180.37.246.159, request_id=mlnlxcxiwen55xrh, trace_id=c58x4l59gvdovpi934zmzfkp, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 02:22:53 | WARN | api | Temporary network jitter detected rtt_ms=685 (env=prod, region=eu-west-1, ip=230.235.99.49, request_id=xyfas9yge1cfe4p6, trace_id=c0mqfor36zomfgdk5fs3dc1r, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 02:23:13 | WARN | api | Circuit breaker half-open dependency=payments-api (env=prod, region=us-east-1, ip=15.228.48.142, request_id=c20lns355e56i19i, trace_id=8ry7g3gl5odzqaighxl96xzm, ua="PostmanRuntime/7.36.0")
2026-02-06 02:23:41 | WARN | api | Payment provider latency high (2884ms) (env=prod, region=us-east-1, ip=191.207.209.242, request_id=yge8ia870lqm5rdp, trace_id=er97knugma3elicatiumtr1x, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 02:28:20 | WARN | api | Disk usage above 80% disk=95% (env=prod, region=eu-west-1, ip=21.51.135.201, request_id=1j28wzj0izbf2cba, trace_id=e9ajqns3zo5gkdpa7rryipd1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 02:29:02 | WARN | api | Slow response detected (1716ms) endpoint=/search?q=shoes (env=dev, region=ap-southeast-1, ip=118.204.37.199, request_id=sda1e2kz4e0z4gsb, trace_id=6pkub3pi1vz6mo7mtw18szvi, ua="curl/8.4.0")
2026-02-06 02:29:43 | WARN | api | Slow response detected (1549ms) endpoint=/users/6876/profile (env=prod, region=ap-southeast-1, ip=248.115.146.208, request_id=wgck7sh2sbsbvq56, trace_id=6miatn0oci0qdfwvl3n8inhv, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 02:31:17 | WARN | api | High memory usage warning mem=97% (env=staging, region=us-east-1, ip=236.72.226.41, request_id=j2katdyn2hmofz39, trace_id=gah3ivncrejdzz5q6wanlffe, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 02:33:20 | WARN | api | Slow response detected (644ms) endpoint=/login (env=prod, region=us-east-1, ip=226.58.69.15, request_id=ufxdt2xo4b6kvty6, trace_id=h69bhna23s5t6whudqxyzwyd, ua="curl/8.4.0")
2026-02-06 02:34:00 | WARN | api | Payment provider latency high (741ms) (env=prod, region=eu-west-1, ip=219.87.129.157, request_id=0vl3dfbaoeqx82a7, trace_id=nazqoksgnbqkfir4v59u92m1, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 02:41:03 | WARN | api | Temporary network jitter detected rtt_ms=329 (env=prod, region=us-east-1, ip=145.184.75.7, request_id=h8fqqfsrxe7vpcbx, trace_id=5878qxk4lwgjsykh8ws286a6, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 02:43:54 | WARN | api | Elevated error rate observed window_s=60 rate=7.7% (env=prod, region=eu-west-1, ip=28.173.116.177, request_id=z718gjy16pwkrg9d, trace_id=22o0yd8y0wmof7n9lo1h6gzy, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 02:44:45 | WARN | api | Disk usage above 80% disk=96% (env=prod, region=ap-southeast-1, ip=44.73.14.11, request_id=ookea3atnhdyvbjj, trace_id=czjjjf7m2s3bsbh7fg9bit94, ua="PostmanRuntime/7.36.0")
2026-02-06 02:47:01 | WARN | api | Payment provider latency high (2112ms) (env=prod, region=eu-west-1, ip=128.19.231.186, request_id=s27r0vlp51clzaht, trace_id=y3h3d8a8ysnza5tq7szb87si, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 02:47:05 | WARN | api | Elevated error rate observed window_s=30 rate=3.6% (env=prod, region=me-south-1, ip=156.33.111.218, request_id=ni0w07o404x1rqp1, trace_id=i53nu8v4ndrkoj8dksfuav1n, ua="curl/8.4.0")
2026-02-06 02:47:28 | WARN | api | Temporary network jitter detected rtt_ms=435 (env=prod, region=us-east-1, ip=13.120.38.198, request_id=1vqygfel4173jogo, trace_id=6spih4ap9fz4jsuxbwec9yuw, ua="PostmanRuntime/7.36.0")
2026-02-06 02:48:48 | WARN | api | Disk usage above 80% disk=98% (env=prod, region=me-south-1, ip=113.120.127.224, request_id=faxc8sd27d0eif2p, trace_id=hxdoid853fqsz1y73heclvn1, ua="curl/8.4.0")
2026-02-06 02:51:16 | WARN | api | Payment provider latency high (2200ms) (env=prod, region=eu-west-1, ip=126.194.109.97, request_id=ly43nx10o7i6ufar, trace_id=4znhi6zqum3rlfxi2onuq0el, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 02:52:54 | WARN | api | Elevated error rate observed window_s=300 rate=9.8% (env=dev, region=ap-southeast-1, ip=2.171.244.92, request_id=e2y5xv5s6xu86uis, trace_id=gzm1ql24dmmyspyoigj5bsc4, ua="curl/8.4.0")
2026-02-06 02:55:16 | WARN | api | High memory usage warning mem=62% (env=staging, region=eu-west-1, ip=134.102.30.25, request_id=r9uezrqn02a1ypae, trace_id=irndvkawp1g8oyib1pt3iz7y, ua="curl/8.4.0")
2026-02-06 02:56:20 | WARN | api | Queue backlog growing size=5754 (env=prod, region=eu-west-1, ip=157.163.3.139, request_id=j4atrwhqv44r28m5, trace_id=dct4f4h0gplsyq32cxqudlrd, ua="curl/8.4.0")
2026-02-06 02:58:32 | WARN | api | Elevated error rate observed window_s=30 rate=13.2% (env=prod, region=us-east-1, ip=27.113.34.217, request_id=gme3l26l6qzx01jk, trace_id=1o4jp8bn6hapzeztf5w14irp, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 02:59:48 | WARN | api | Payment provider latency high (204ms) (env=prod, region=eu-west-1, ip=170.175.238.114, request_id=47pmgwz617qdqyf8, trace_id=zdru57gg41lewnh224xzwakt, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 03:02:07 | WARN | api | High memory usage warning mem=80% (env=prod, region=us-east-1, ip=113.249.172.151, request_id=g3kk482mldur6jd1, trace_id=8kn58jxwto9zpo8w711ya62y, ua="PostmanRuntime/7.36.0")
2026-02-06 03:02:41 | WARN | api | High memory usage warning mem=68% (env=prod, region=ap-southeast-1, ip=222.247.94.1, request_id=a4i32tznlxxtbtrt, trace_id=catyvu3g1iha4s7hsujdmkh1, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 03:07:18 | WARN | api | Queue backlog growing size=1359 (env=staging, region=us-east-1, ip=37.127.218.161, request_id=3njtucrrjrdrdju4, trace_id=lscezalzedf9wiosa7i3rntc, ua="curl/8.4.0")
2026-02-06 03:07:46 | WARN | api | Temporary network jitter detected rtt_ms=106 (env=staging, region=ap-southeast-1, ip=95.34.148.53, request_id=hhou5mpqspdlfaik, trace_id=l3ulpx0pufslb97o40azcty1, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 03:09:44 | WARN | api | Queue backlog growing size=4270 (env=prod, region=eu-west-1, ip=6.186.207.220, request_id=u216ngpzejuqqqk6, trace_id=0wmogwywenzq1t2ybtpos6mj, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 03:09:47 | WARN | api | Queue backlog growing size=9003 (env=dev, region=us-east-1, ip=128.253.246.214, request_id=yk8yvv0bo0kvw3iv, trace_id=6gmvp2dlsxd8ylzo0jkgn83y, ua="curl/8.4.0")
2026-02-06 03:10:11 | WARN | api | Elevated error rate observed window_s=60 rate=14.1% (env=prod, region=eu-west-1, ip=242.174.129.77, request_id=q8dmdy6a7ukfnykd, trace_id=fazsa17yxa54p4cjeog898s7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 03:15:27 | WARN | api | Disk usage above 80% disk=80% (env=dev, region=us-east-1, ip=49.166.198.25, request_id=v11nq2lo5uxqeoa5, trace_id=ha562bgvo5gwqrpv10tqzevn, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 03:16:11 | WARN | api | Elevated error rate observed window_s=60 rate=6.9% (env=staging, region=ap-southeast-1, ip=178.90.104.191, request_id=dwple4q36pnpnmcm, trace_id=o57ixb4wnni0gcl50gwck6oo, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 03:17:11 | WARN | api | Slow response detected (2110ms) endpoint=/search?q=headphones (env=prod, region=eu-west-1, ip=115.9.76.154, request_id=rz0uqngfaonoo1yq, trace_id=3e90tupj6o9kkv5w219qxelt, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 03:23:22 | WARN | api | Queue backlog growing size=5971 (env=prod, region=us-east-1, ip=36.226.243.139, request_id=3cpg8ytzcryytoxm, trace_id=6t9w779fyouxcgpqmhsho1jp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 03:25:20 | WARN | api | Rate limit nearing threshold remaining=40 (env=staging, region=us-east-1, ip=48.155.164.11, request_id=3rykocazifclp0dj, trace_id=57u4ogkxpxpy97ocm15g484c, ua="curl/8.4.0")
2026-02-06 03:26:23 | WARN | api | Slow response detected (36ms) endpoint=/logout (env=prod, region=ap-southeast-1, ip=244.59.9.30, request_id=y1985asu20au4w0h, trace_id=0o74okfqcare11iae0ki55ok, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 03:29:32 | WARN | api | Circuit breaker half-open dependency=s3 (env=prod, region=me-south-1, ip=70.144.42.117, request_id=xfj9ui5ljfp7czqr, trace_id=a11z4ynyglv7yi2nhywr0baa, ua="PostmanRuntime/7.36.0")
2026-02-06 03:30:48 | WARN | api | Temporary network jitter detected rtt_ms=231 (env=prod, region=ap-southeast-1, ip=100.88.62.112, request_id=twaxvur2gc253l3y, trace_id=m18bh4afhd8e3srm2hqi764z, ua="curl/8.4.0")
2026-02-06 03:31:16 | WARN | api | Disk usage above 80% disk=90% (env=staging, region=me-south-1, ip=66.209.169.211, request_id=p2fo7rmhn5te965r, trace_id=a0cij4nl6eiiyi4pw8r88uta, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 03:31:50 | WARN | api | Slow response detected (3458ms) endpoint=/payments/refund (env=prod, region=me-south-1, ip=30.64.19.164, request_id=ooi3g0cnl1d8yyba, trace_id=y8toxxw75s55uisv1fao0e9a, ua="PostmanRuntime/7.36.0")
2026-02-06 03:32:42 | WARN | api | Queue backlog growing size=9997 (env=prod, region=me-south-1, ip=157.80.29.9, request_id=k1pcloahapwpw6lr, trace_id=a8q0ab2j5tgsz4iwfudm4y8r, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 03:36:23 | WARN | api | Elevated error rate observed window_s=30 rate=14.8% (env=dev, region=ap-southeast-1, ip=249.4.86.147, request_id=0t0b6x17gg6guc9q, trace_id=mmmmpibgs0qd1duvj8a804b6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 03:38:26 | WARN | api | High memory usage warning mem=60% (env=prod, region=us-east-1, ip=143.49.181.51, request_id=yfje8gixtov0jzkk, trace_id=m7lyhump6g9se0wrnm3aaadt, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 03:44:21 | WARN | api | Elevated error rate observed window_s=60 rate=4.7% (env=staging, region=me-south-1, ip=185.29.49.1, request_id=es7xttmk956gyr6i, trace_id=1ln0e90hrvxgnbdvzdug7r8a, ua="PostmanRuntime/7.36.0")
2026-02-06 03:47:51 | WARN | api | Disk usage above 80% disk=82% (env=dev, region=me-south-1, ip=186.153.245.104, request_id=l0df9iwz2qy9515k, trace_id=tz7u5s1tmhxwhjchgllbw9xj, ua="curl/8.4.0")
2026-02-06 03:48:30 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=me-south-1, ip=100.157.62.83, request_id=e8epy7znzs5s2leu, trace_id=c7t4k5y7bszjynly2se5aopn, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 03:50:04 | WARN | api | Slow response detected (2775ms) endpoint=/orders (env=prod, region=ap-southeast-1, ip=235.238.72.55, request_id=fud3dj6l62wk3i8z, trace_id=ti5nkqo2n7tzt5pbreb3q649, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 03:50:38 | WARN | api | Queue backlog growing size=391 (env=prod, region=us-east-1, ip=15.209.117.223, request_id=izyptarbtohs7mmp, trace_id=3yp7tbo8fgcm9rkwuyvinun3, ua="curl/8.4.0")
2026-02-06 03:53:02 | WARN | api | Rate limit nearing threshold remaining=5 (env=dev, region=us-east-1, ip=2.93.46.169, request_id=5rwjm2xjpno691dh, trace_id=fth1zq6sl7n6cx1ve735ykge, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 03:55:01 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=ap-southeast-1, ip=211.154.15.20, request_id=365fklonhjd6i922, trace_id=42f57h30bu67geovdlv8v7b7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 03:56:24 | WARN | api | Slow response detected (318ms) endpoint=/admin/config (env=staging, region=eu-west-1, ip=123.13.153.18, request_id=m6lyq10bmp2vi5ja, trace_id=5o8kskgggk8sqsfeynir0cpa, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 04:00:27 | WARN | api | Retrying request to upstream service attempt=1 (env=staging, region=eu-west-1, ip=29.84.158.152, request_id=qkw6lvvtho8zmu0l, trace_id=2x1yzz1foowd0h6wqag96imh, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 04:01:40 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=eu-west-1, ip=174.100.123.213, request_id=0z6dal7w4ur1107g, trace_id=pi74bfi5u297wzsd29cbtovg, ua="curl/8.4.0")
2026-02-06 04:02:11 | WARN | api | Slow response detected (3308ms) endpoint=/users/5863 (env=prod, region=eu-west-1, ip=139.8.106.189, request_id=3rbt1lpegehw60ts, trace_id=9kqvt26ps07ndg33to1rjj5v, ua="curl/8.4.0")
2026-02-06 04:02:45 | WARN | api | Payment provider latency high (2282ms) (env=prod, region=eu-west-1, ip=248.112.240.142, request_id=e7wl529th29e8ml1, trace_id=674l8yhhf6tby0p6qtb1nmu8, ua="PostmanRuntime/7.36.0")
2026-02-06 04:03:00 | WARN | api | Queue backlog growing size=1238 (env=prod, region=ap-southeast-1, ip=143.108.170.34, request_id=7pw6tr0abuytex8j, trace_id=bj4l6c1gix1ap8q08d58spg2, ua="curl/8.4.0")
2026-02-06 04:05:32 | WARN | api | Queue backlog growing size=8421 (env=prod, region=ap-southeast-1, ip=55.160.19.73, request_id=4vqsfycfdolnp9r8, trace_id=zycdqqq7eidad3l2phyhosdl, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 04:05:55 | WARN | api | Disk usage above 80% disk=85% (env=staging, region=ap-southeast-1, ip=147.60.186.183, request_id=pipibnzf4to4wn4r, trace_id=f94sltjmphtejkp5wt91aynn, ua="PostmanRuntime/7.36.0")
2026-02-06 04:12:32 | WARN | api | Rate limit nearing threshold remaining=26 (env=prod, region=us-east-1, ip=81.116.219.186, request_id=0kymoqx27o9ld65c, trace_id=5x6om52rhtit574baz4nquop, ua="PostmanRuntime/7.36.0")
2026-02-06 04:18:01 | WARN | api | Payment provider latency high (746ms) (env=prod, region=eu-west-1, ip=119.159.54.218, request_id=ej6dq5mh3lvog6t1, trace_id=sf6e2rr9hbany9a1sx4mktwb, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 04:18:17 | WARN | api | Queue backlog growing size=5905 (env=dev, region=me-south-1, ip=201.111.172.218, request_id=41vfo2lktoyzp61r, trace_id=ravxc72m09wctob6773jbnab, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 04:18:21 | WARN | api | Slow response detected (889ms) endpoint=/users/6488 (env=prod, region=me-south-1, ip=207.58.196.123, request_id=aq8zbfcw7k8wodzv, trace_id=po83xdfcjudsj2y50rmv4a16, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 04:19:24 | WARN | api | Rate limit nearing threshold remaining=7 (env=prod, region=ap-southeast-1, ip=175.191.159.236, request_id=k9lj44rtoad9h549, trace_id=g0dqec88pg4ini01pln05j73, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 04:20:22 | WARN | api | Queue backlog growing size=8794 (env=prod, region=us-east-1, ip=254.194.93.160, request_id=uhh2ek9s5puwhuks, trace_id=l9k2nckg8ipc19z7bgyusn0f, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 04:22:13 | WARN | api | Disk usage above 80% disk=96% (env=prod, region=ap-southeast-1, ip=230.98.86.90, request_id=7l3iymxpz9f2h4h7, trace_id=pxdec9oyix7obk1uvs0uwjmk, ua="PostmanRuntime/7.36.0")
2026-02-06 04:22:20 | WARN | api | Slow response detected (2086ms) endpoint=/health (env=prod, region=me-south-1, ip=173.115.77.125, request_id=m4xqrijyz4xr8u13, trace_id=uhxxgnc125q2pte2i3xsk55z, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 04:22:47 | WARN | api | Circuit breaker half-open dependency=s3 (env=prod, region=me-south-1, ip=97.44.251.4, request_id=32tegvi3v4kl6l6q, trace_id=qa1iuhkrkwq9jpkhmt3cu733, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 04:25:49 | WARN | api | Queue backlog growing size=6083 (env=prod, region=me-south-1, ip=173.186.218.220, request_id=ptgeievfbu9i30du, trace_id=6d6md1z0yk7ydl2ok8ttjylc, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 04:32:12 | WARN | api | Payment provider latency high (3499ms) (env=dev, region=us-east-1, ip=40.216.77.159, request_id=v59cgtp0w3hiur7f, trace_id=bxgfdkshqu6zse9bsxpedb2o, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 04:33:05 | WARN | api | Elevated error rate observed window_s=30 rate=13.6% (env=staging, region=eu-west-1, ip=124.238.39.225, request_id=gay8lnpyurj9o8dc, trace_id=z8l0lzsp18h6zhh1ta6eme1w, ua="curl/8.4.0")
2026-02-06 04:33:13 | WARN | api | Circuit breaker half-open dependency=kms (env=staging, region=eu-west-1, ip=185.50.22.44, request_id=sfsoyyxkp7e83p4x, trace_id=rwgrxy0shvac5c2p93r3svmt, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 04:33:22 | WARN | api | Slow response detected (126ms) endpoint=/users/2662/profile (env=staging, region=ap-southeast-1, ip=170.93.94.226, request_id=xb2jgur29qap2vnf, trace_id=epry4li0z369ksw814ysx3sl, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 04:33:30 | WARN | api | Circuit breaker half-open dependency=orders-api (env=staging, region=us-east-1, ip=17.31.102.198, request_id=k15szprkhgdzmszq, trace_id=s7gb6xa7v4nmt8at6dynnuze, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 04:34:05 | WARN | api | Retrying request to upstream service attempt=3 (env=staging, region=ap-southeast-1, ip=93.128.243.147, request_id=r8wdhjajxijxcaj7, trace_id=1tfdnx4lgb9g2ro15c3d26t6, ua="curl/8.4.0")
2026-02-06 04:39:22 | WARN | api | Temporary network jitter detected rtt_ms=746 (env=prod, region=eu-west-1, ip=233.215.232.24, request_id=150zda93l4vg13rd, trace_id=rzngojvzqdge9wlgr47zf8kb, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 04:40:08 | WARN | api | Payment provider latency high (2656ms) (env=prod, region=eu-west-1, ip=243.123.147.232, request_id=iup3f8ig3jq7kabc, trace_id=o3sbu6seijw2jiqometzs9ob, ua="PostmanRuntime/7.36.0")
2026-02-06 04:40:33 | WARN | api | Disk usage above 80% disk=87% (env=prod, region=eu-west-1, ip=243.69.229.177, request_id=8q8ypunt70z6tx2e, trace_id=x7151kw43azyfxyvaksrkhes, ua="PostmanRuntime/7.36.0")
2026-02-06 04:41:10 | WARN | api | Queue backlog growing size=720 (env=dev, region=me-south-1, ip=47.11.68.145, request_id=5q3heiigl070x1kg, trace_id=w8byrqgfulervsngff9ybtv0, ua="PostmanRuntime/7.36.0")
2026-02-06 04:41:57 | WARN | api | High memory usage warning mem=72% (env=prod, region=ap-southeast-1, ip=141.92.135.80, request_id=0ae8i0t5gdsu9kda, trace_id=49ainh5ci10002pmz3pnqmvj, ua="PostmanRuntime/7.36.0")
2026-02-06 04:42:32 | WARN | api | Temporary network jitter detected rtt_ms=816 (env=prod, region=ap-southeast-1, ip=246.8.154.206, request_id=dul4tv6s91ad484p, trace_id=titbgf1uuej1ds6t0ddtstyk, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 04:42:51 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=ap-southeast-1, ip=3.108.162.206, request_id=630s6salc8g9relc, trace_id=ttys6vyuqkmajta4nqzpy5uj, ua="PostmanRuntime/7.36.0")
2026-02-06 04:44:04 | WARN | api | Temporary network jitter detected rtt_ms=417 (env=staging, region=eu-west-1, ip=126.184.207.9, request_id=wbvezmkp8dgtl7us, trace_id=qu49vdlxk9o14hzm03mj2t1t, ua="curl/8.4.0")
2026-02-06 04:44:25 | WARN | api | Rate limit nearing threshold remaining=39 (env=prod, region=me-south-1, ip=232.119.190.3, request_id=uqyb79f3t5qudk8m, trace_id=5cweih0ob0oif473706t8x1g, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 04:45:21 | WARN | api | Elevated error rate observed window_s=60 rate=11.6% (env=prod, region=us-east-1, ip=250.33.173.186, request_id=ts6zcvblbndeclki, trace_id=585qi75op6kp7zoypvns1fv7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 04:46:02 | WARN | api | Queue backlog growing size=3423 (env=prod, region=ap-southeast-1, ip=99.193.10.84, request_id=u24zi61umvptpfss, trace_id=vbjo44kkl9qtiv2ojo7qn0l0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-06 04:46:57 | WARN | api | Disk usage above 80% disk=92% (env=staging, region=us-east-1, ip=246.2.104.196, request_id=r40qqeh8cjiegnbc, trace_id=9i0l98c1lj8qubrfyebfo49s, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 04:48:54 | WARN | api | Temporary network jitter detected rtt_ms=415 (env=prod, region=me-south-1, ip=150.38.244.118, request_id=r0yexil02ojqut5m, trace_id=4v8bpwbn3t8ddlb8dtrdl3gn, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 04:49:26 | WARN | api | Circuit breaker half-open dependency=postgres (env=prod, region=eu-west-1, ip=238.213.102.216, request_id=igirajd180q9yojr, trace_id=mlx8v85hn42w5ntrj8r8zb9e, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-06 04:51:25 | WARN | api | Rate limit nearing threshold remaining=41 (env=prod, region=ap-southeast-1, ip=65.96.18.84, request_id=xtnap3v9v0h7qtvs, trace_id=nqw7mq1yly9kyyurow3urpcs, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 04:52:24 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=us-east-1, ip=78.194.1.9, request_id=2f05rqfnpgeka1eb, trace_id=x6v6vrn0c3j6s0h6bxhkhntl, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-06 04:52:37 | WARN | api | Queue backlog growing size=5755 (env=prod, region=eu-west-1, ip=97.51.59.231, request_id=d7b2gg7j9uxnkkie, trace_id=k0krq75n16ry4awzz0czqo3z, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 04:53:20 | WARN | api | Disk usage above 80% disk=89% (env=dev, region=us-east-1, ip=179.64.62.58, request_id=cl1axlpzeo0gzmjy, trace_id=mthkuhuib1qz2xjl17q0jatj, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-06 04:57:20 | WARN | api | Queue backlog growing size=4669 (env=prod, region=me-south-1, ip=27.30.246.4, request_id=r3mo3p62jbobbwol, trace_id=i4galkfcil693v7j3dgqreqn, ua="PostmanRuntime/7.36.0")
2026-02-06 04:57:38 | WARN | api | Retrying request to upstream service attempt=1 (env=dev, region=ap-southeast-1, ip=14.86.193.143, request_id=0az4rht8dbp32s0m, trace_id=vgb6f6ksk5dsrtb1y76hsj4u, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
